,Unnamed: 0,SGA_ID_1,GALAXY,RA_LEDA,DEC_LEDA,MORPHTYPE,PA_LEDA,D25_LEDA,BA_LEDA,Z_LEDA,SB_D25_LEDA,FLUX_G,FLUX_R,FLUX_Z,FLUX_W1,FLUX_W2,FLUX_W3,FLUX_W4,DIST,LUM_W1,LUM_W2,LUM_W3,LUM_W4
110566,225297,478962.0,SDSSJ135705.91+142110.3,209.274669,14.352887,Sc,97.78,0.81096107,0.3013006,0.08114113,25.69548,91.00912,155.06386,237.12775,228.52643,156.56099,1057.4846,2574.234,368.7360222182834,6142816865.164123,4326280675.004722,27194138477.415264,69473541408.46747
126376,252186,303954.0,PGC2508915,183.0336495,55.6309897,Sc,62.74,0.5956621,0.38018942,0.06486788,25.166481,124.06085,219.12198,335.22763,228.84251,139.99939,472.03403,883.1618,291.4601746877453,3843219101.8494167,2417044159.8113136,7247510237.753063,14742454441.67603
146420,285901,215577.0,PGC3108160,160.5766365,-0.9091952,Sc,135.48,0.92257136,0.21727012,0.02604635,25.692482,175.27083,261.09338,349.53674,172.5619,96.200195,367.0786,248.5904,113.78103262981418,441656529.81977206,253113724.39451006,861109219.0728382,616073942.309415
92990,194175,607185.0,PGC1154355,153.88245,-0.00516,,69.0,0.5011872,0.17418069,0.045601547,25.638481,45.683685,86.4768,145.7083,129.78873,80.08829,214.35951,466.4956,202.09116557882507,1047928472.2024076,664758162.0781851,1549321823.5604684,3739560306.4959273
83775,177611,746785.0,SDSSJ104300.56+104024.8,160.7522925,10.6735752,S?,154.38,0.74816954,0.19633602,0.039605062,25.845482,101.057236,134.1837,161.90305,82.50531,51.595486,42.80107,528.0769,174.75209644195436,498111638.777284,320225930.7950763,177333406.97157907,3188284806.4512753
75449,158179,1008554.0,PGC1382585,150.2850075,10.6541769,S?,162.89,0.49090785,0.4786301,0.088769406,25.01748,104.62948,217.37325,431.11777,615.41376,459.01947,2637.4797,2794.574,405.5154187544039,20006998801.66611,15340723804.01846,81796813846.03107,90511357401.61206
43623,89704,454615.0,SDSSJ145744.20+214613.2,224.434182,21.7703267,S?,49.34,0.4864072,0.34514374,0.046872426,25.00748,83.64004,127.490234,176.54971,104.79073,63.475975,185.74019,410.7105,207.9145658173188,895555895.2255354,557672477.7622869,1431310194.8721728,3489627766.492312
91305,190935,1001432.0,SDSSJ132055.07+101547.6,200.2295565,10.2633022,Sc,70.33,0.5861381,0.18620871,0.040734515,25.637482,69.40233,136.84006,252.03383,206.6645,123.95858,389.43564,120.74241,179.88404170896618,1322059969.5535398,815195674.1032523,2259545389.9781423,701550504.4927285
205889,387099,1280503.0,SDSSJ163028.34+323901.2,247.618101,32.6503629,S?,99.09,0.6591739,0.19186687,0.0147762215,25.72148,79.28436,121.14638,156.90495,75.815414,44.44193,52.901127,682.0795,64.00376144653968,61400019.142398424,37000185.949988045,32748623.519870277,553878837.7923187
170846,327597,518702.0,PGC1937989,248.79495899999995,31.2396238,E?,161.17,0.46451527,0.66069347,0.099550866,25.582481,70.65595,184.44318,414.50922,502.07797,334.13397,516.6421,1513.2134,458.09453807973046,20829622216.3966,14250524794.094864,17946254815.13731,62130357438.41385
16576,34019,476958.0,PGC1096363,333.7235805,-2.2855909,,26.56,0.5370318,0.26915348,0.0782091,24.84448,122.520325,337.06827,801.7062,1313.943,1418.2222,2723.7832,7683.9546,354.6932209467449,32680019108.877113,36261858220.0463,61960631848.36979,190953375164.14725
187635,356491,1299834.0,PGC596983,15.4246245,-39.5437222,,88.5,0.45708823,0.31622776,0.054194156,24.838482,130.30486,307.56635,555.01324,468.84174,282.89542,292.7532,501.89948,241.66212197051624,5413067444.395158,3357709238.26382,2493763664.2927885,5528986554.048133
29355,60844,1122654.0,PGC590622,353.424,-40.0667,,36.0,0.3548134,0.33884415,0.09152331,25.02848,45.0769,85.81701,154.0335,212.15749,154.24872,966.33887,1277.5266,418.8794739315575,7359300345.410085,5500469079.99402,32050192486.840736,44290570721.92711
53472,109709,215208.0,PGC3097432,128.55370950000002,25.7588172,E?,145.57,0.7161435,0.5023426,0.028878978,25.28248,142.28282,257.8833,413.64062,313.34082,207.56358,898.98096,1104.7635,126.4213589237596,990051723.7806095,674205143.3368952,2658007989.772904,3464567339.3531237
169880,326106,20101.0,PGC3100847,3.9809535,-9.836673199999998,S?,177.83,0.6486344,0.26424086,0.061459847,25.114481,137.50247,277.5132,486.9911,501.34735,341.89978,1674.115,2322.6313,275.48308306073477,7521917974.285818,5273375423.20869,23698686487.901684,34726026694.6744
14767,30052,749710.0,SDSSJ122806.23+265415.9,187.026066,26.9044358,Sc,150.92,0.53579664,0.4159106,0.062374484,24.901482,138.86497,231.26485,329.10873,234.52812,153.50516,554.4241,1262.8575,279.7638955504647,3628927196.798704,2441778761.502141,7926756872.93124,19507290540.307384
94603,196915,1393176.0,PGC106349,323.2659165,-41.4867222,S?,75.61,0.76032627,0.26853445,0.008872804,25.72948,446.055,636.23334,761.4429,439.56232,274.0319,965.12274,7107.9556,38.26048134752804,127210018.5393139,81527097.4814343,256648126.6133093,2068581686.879738
17116,35138,484678.0,PGC1959008,359.2497015,31.6820888,,141.56,0.5370318,0.3548134,0.08788446,24.76848,157.52249,413.35416,907.6606,1141.6313,787.7645,2255.5645,3971.2532,401.23066865087117,36334075172.60051,25774167636.537807,65387690513.441536,125416674427.4465
190279,361129,881768.0,PGC189086,323.5164585,-49.73905560000001,,87.0,0.64565426,0.2570396,0.07609931,24.76848,171.68153,367.39053,660.0777,565.38306,357.63837,1024.7568,417.77676,344.62089092100865,13274739082.95366,8632315572.75561,21742468234.739574,9116614517.728624
107005,218845,618069.0,PGC1056550,201.5165835,-4.5576944,,15.5,0.48977882,0.23988329,0.08742581,24.928482,80.34102,191.02148,409.08276,453.64783,320.74014,739.26495,1338.0774,399.01182409972114,14278755886.481451,10378267142.304577,20799302716.53263,41663800899.87118
18116,37466,1017494.0,SDSSJ134104.75+040449.6,205.269729,4.0804423,S?,137.6,0.3732502,0.33884415,0.08495577,24.928482,56.77081,127.30181,246.91466,248.66745,167.85342,637.7543,1620.6179,387.0841578608684,7365966435.659849,5111413187.7608385,17554381911.419712,48015145235.82571
192262,364498,3662.0,PGC1226816,142.12569000000002,2.4335643,S?,144.44,0.42756286,0.2910717,0.023001911,24.77448,79.69395,133.78044,193.47606,107.835335,54.875523,119.369644,579.88086,100.2532763020422,214268456.22752747,112092310.4984614,201158129.90268523,1150240897.0411441
104132,213863,1067942.0,PGC701902,47.7118155,-31.7209706,,90.0,0.38018936,0.4365158,0.078218445,25.41848,36.717808,57.843792,77.64486,54.686676,38.76635,180.00407,70.05267,354.7378952090927,1360494205.3083723,991448322.2363237,4222124322.0498695,1678625631.722687
150889,293442,553961.0,PGC1338242,185.4724695,8.0714909,S?,114.48,0.63095737,0.2570396,0.07042272,24.83448,187.43834,465.14688,1043.7969,1242.363,862.99713,2127.457,2863.4358,317.65549166845017,24783420437.72688,17697914276.157394,38134948323.92891,56187894282.36226
117816,238012,275855.0,PGC1233367,22.7334975,2.6440995,E?,73.87,0.61659503,0.23988329,0.043666206,24.801481,161.29994,383.28433,828.2569,933.06396,594.10767,937.34686,2603.5754,193.24268828710882,6888387278.1642,4508907234.074195,5768197796.780655,18992449246.83055
23086,47984,739551.0,SDSSJ141236.06+113445.4,213.150501,11.5790862,,121.7,0.3404082,0.37239173,0.07836054,24.811481,55.658394,105.35423,181.44678,173.79704,113.065636,494.84152,742.5133,355.417253358988,4340296396.439003,2902736692.395432,11558792077.979744,18458552712.81581
175268,334846,930546.0,SDSSJ132939.22+533222.9,202.413381,53.53975820000001,S?,158.31,0.45708823,0.23442288,0.08781408,25.539482,42.989254,87.614494,161.70425,228.39227,159.68633,721.5323,1518.987,400.8901038323137,7256581415.823442,5215769747.639323,21568131020.420288,48280358643.50947
154735,299934,1018217.0,PGC1185937,343.8643035,1.1464962,S?,8.37,0.60394865,0.18620871,0.06457367,25.207481,107.193016,243.1531,521.2898,863.99677,651.1873,4488.2827,4013.6772,290.07806103488537,14372816685.814487,11136165834.270435,71708352998.97151,66538396596.293396
51408,105729,1269902.0,SDSSJ154133.96+324316.4,235.391499,32.7212365,S?,99.29,0.36057863,0.4102041,0.082716554,24.93448,47.035454,86.151215,135.01651,94.414505,56.66971,146.76477,378.11008,376.3030048611637,2643103033.155323,1630896357.424995,3653353054.9552665,10527066747.572443
94398,196544,465903.0,SDSSJ120725.45+162920.0,181.856001,16.488929199999998,,173.56,0.38815036,0.29580125,0.08763395,25.093481,51.763622,99.31978,179.13698,192.99654,125.276184,640.77356,372.6691,400.01860099495843,6105340591.068317,4074073776.391977,19120038030.52127,11538053205.019663
175696,335570,393864.0,PGC2076759,133.8922365,36.2090464,S?,71.61,0.5152286,0.23442288,0.08792683,25.06848,89.01991,217.49907,449.7843,620.9341,444.48846,1411.8585,1642.5779,401.4357090674353,19782333286.164356,14557690897.18124,41442394525.76288,51647926841.21039
176068,336172,548973.0,2MASXJ14345600+5750184,218.7331455,57.8384825,Sc,112.64,0.6471426,0.258226,0.06182744,25.27448,117.75787,268.36584,523.8287,609.63495,409.7404,1944.7155,2879.5894,277.20291946770226,9261161478.862093,6398886204.120411,27808687890.18403,43603129750.60236
56243,115433,368514.0,SDSSJ155124.05+064557.8,237.8501715,6.766107300000001,,139.48,0.44055486,0.26977393,0.051454928,25.41848,54.240517,95.774155,145.85442,104.29448,61.269047,127.366844,384.28857,228.9969530843454,1081236581.735707,652980982.4458143,1137490087.7865758,3957047813.5474253
39485,81300,487280.0,SDSSJ144227.06+424639.6,220.6127955,42.77769,E?,129.47,0.3396253,0.31622776,0.08009808,24.915482,39.040302,88.22488,164.54178,163.40445,102.069,439.39758,1060.7446,363.7343981645631,4273981396.8237567,2744496036.0926447,10712158988.2674,27749224266.381107
176424,336748,955563.0,PGC368052,335.621334,-59.8721389,,59.0,0.3548134,0.32359365,0.08944387,24.76848,44.027004,118.57472,270.5376,523.30585,447.63086,3597.4902,8377.706,408.784219084245,17287963349.09836,15202263746.820253,115025808191.44508,278307294417.1115
176478,336830,1281694.0,SDSSJ103013.26+133336.9,157.5552495,13.5602858,,86.4,0.52360046,0.2618183,0.06640594,25.68348,57.533035,95.65873,141.04228,85.502754,51.62944,64.81195,666.4335,298.6942478312106,1508112784.999177,936162267.7904531,894402286.3661559,11774458616.123425
110706,225563,220347.0,SDSSJ113457.46+255644.6,173.7395685,25.945751,S?,25.67,0.58748937,0.43551186,0.032072518,25.20348,122.938255,199.67868,275.57162,138.75258,82.72328,237.87128,3457.8525,140.73413772738374,543300344.4332203,332986524.9018719,837029383.193101,13632811269.097332
74945,156976,302540.0,2MASXJ08591907+4607468,134.82947099999998,46.1296519,E?,111.86,0.34593934,0.3191538,0.08813463,24.98448,39.392284,100.32643,223.29437,297.5556,213.46445,1118.1923,2254.02,402.4414686863339,9527382000.974434,7026369899.468622,33969636373.63523,72276757162.2616
188441,357818,185687.0,SDSSJ131726.76+530820.0,199.3615545,53.1389468,S?,128.04,0.66988456,0.35156044,0.024627704,25.41148,119.7194,182.91388,230.43683,132.66124,85.756836,124.8387,355.98483,107.46991972935878,302912992.4639522,201299454.65625834,234577720.5301576,802489765.2099316
193855,366892,1105420.0,SDSSJ123738.94+101159.7,189.412368,10.1998485,Sc,100.47,0.5248075,0.22542392,0.06484019,25.713482,54.02983,94.261566,144.06593,120.983925,74.41942,219.55524,1112.1775,291.33007223510447,2030010587.4790208,1283680411.2813706,3329439659.2026434,18714323558.267227
16231,33269,744278.0,SDSSJ141949.49+600649.1,214.9562205,60.1136478,Sd,55.8,0.6902398,0.18323144,0.03863606,25.60148,93.227554,167.6879,268.56403,246.2122,149.27652,627.2201,1457.6497,170.35566596917,1412611488.6082733,880449938.1940689,3342411584.6327147,8357120135.063668
37105,76423,754977.0,PGC1174963,215.783589,0.769358,Sc,37.32,0.6807693,0.18197009,0.054600105,25.47648,108.84691,221.79207,422.70822,448.6379,295.93143,1073.4509,2222.6348,243.54307798504462,5260748500.951888,3567324970.023643,11640734631.570219,25993488345.116165
89283,187411,738358.0,SDSSJ214608.75+111729.4,326.5364745,11.2916198,S?,9.88,0.41114974,0.28973436,0.033148263,25.06948,58.341312,108.65212,181.69162,156.50626,93.71582,327.25235,527.1565,145.5701403014729,655656414.5964409,403605904.17033,1254805354.9127088,2190183337.289309
178605,340669,794998.0,ESO234-066,311.2655475,-47.49548,Sc,14.44,0.9418896,0.18663798,0.04451713,25.678482,194.63142,477.11102,1023.0253,1317.3317,927.2751,5475.3994,12141.789,197.13023738719664,10120492153.803093,7323439323.509825,40080442415.55818,93546137568.25784
101059,208689,651573.0,SDSSJ101848.53+602946.7,154.70227200000002,60.496297,S?,164.45,0.5023426,0.45603693,0.031422738,24.97748,99.081024,138.35019,156.03627,74.88718,45.296715,124.275826,85.500206,137.81665197748018,281197119.33681285,174851796.11913335,417941281.9846997,307428425.36653244
199263,375560,290125.0,PGC996612,339.74194049999994,-8.992267,S?,71.5,0.43052664,0.40271702,0.06711343,24.770481,94.98638,203.06058,380.585,284.5712,175.83368,578.01935,1688.9805,302.0267449395189,5131942118.565475,3259814368.6980405,9517556296.12644,30438034831.049763
12217,24121,199485.0,PGC091283,200.81044799999995,44.4327636,Scd,74.59,0.7095778,0.2041738,0.027620107,24.96148,194.60939,367.5172,633.2181,592.37427,378.35077,1200.7922,949.46893,120.7973853899377,1708878772.4214146,1122043490.8658824,3162278869.1780453,2663543956.2646017
135315,267657,504693.0,UGC01725,33.6080265,1.4699097,Sd,86.8,0.9705099,0.22387213,0.030297626,25.06348,395.3345,712.73,1279.6843,1276.981,945.2602,6370.191,10938.693,132.77135403495774,4450340126.951236,3386570656.442716,21293733208.90542,38212037821.56292
156580,303206,271973.0,SDSSJ104155.16+033127.0,160.4799135,3.5241324,SBcd,61.28,0.64565426,0.44977987,0.042981733,25.11948,278.9573,417.76706,549.12836,237.32094,146.50752,192.02148,2906.656,190.11891793890723,1695847234.608032,1076243606.7210293,1091622716.55015,20862504312.49973
63826,131550,188875.0,PGC3128080,20.206884,15.3050704,Sm,93.22,0.7961594,0.16904409,0.028723536,25.846481,105.97621,188.46332,253.97783,167.84546,100.07063,280.00354,1276.9664,125.7263736236269,524520391.9346609,321484036.28216445,784120194.2494919,3996522688.5029902
109348,222955,609272.0,PGC1052109,47.997513972168015,-4.891228441678791,,15.67,0.8912509,0.2041738,0.036635343,24.828482,298.63458,753.24634,1721.2668,2752.757,1984.9103,13315.61,19279.508,161.29719508608466,14158638911.610245,10495291751.50316,65623066574.64535,99245165831.88737
52154,107151,291724.0,PGC1004301,29.556963,-8.3928801,E?,132.44,0.57411647,0.3019952,0.079900935,25.321482,93.87634,266.3235,622.5589,850.6017,589.17114,1542.313,2294.4187,362.7897932694071,22132800356.242764,15759832065.995886,36266337655.47772,58947736172.22147
159083,307463,1053908.0,PGC082872,155.42895,-4.6083591,Sbc,54.5,1.0789467,0.15240529,0.03975884,25.393482,470.05017,1204.6709,2735.456,3252.3042,2413.5657,12006.959,24371.053,175.45034735873858,19792453110.030663,15099674661.271345,69273280229.95844,148518788402.78546
30037,62132,630479.0,PGC1139017,332.5128705,-0.6123797,E-S0,116.86,0.3732502,0.31768742,0.09618854,24.989481,51.25762,120.28319,235.39932,186.55295,111.953766,377.54153,762.4081,441.6225405020115,7192909308.40167,4437528658.827903,13286905290.122692,29243734133.982574
34346,70784,488773.0,2MASXJ08065946+3623197,121.747596,36.38882879999999,E?,122.56,0.3990249,0.30760968,0.08580603,24.886482,60.22309,155.52287,307.04312,315.1627,202.5123,277.16852,1072.9729,391.1858507188435,9534569486.431486,6298217899.596454,6801799926.749046,32198300415.173195
88342,185690,1101894.0,SDSSJ090339.93+232450.5,135.91629899999998,23.4140737,E?,79.28,0.38282475,0.37068072,0.08250808,25.067482,51.02021,135.81888,312.15338,300.76532,184.05367,125.20579,510.96405,375.3008106195095,8375037552.395333,5268700194.220758,2131229913.5872152,13865704499.458414
96016,199533,319805.0,PGC501938,317.6539718855417,-47.403056662279546,,7.5,0.8912509,0.22908677,0.016349977,25.17848,278.0715,684.3515,1445.5431,1392.3099,844.4128,2117.189,2908.6392,70.90500874599763,1383852303.6947074,862797022.6770215,1866386860.334219,2836073186.833287
136006,268706,129729.0,2MASXJ14525246+3105103,223.2184935,31.086236100000004,E?,119.54,0.34753618,0.31477484,0.08771601,25.078482,43.095566,108.806496,242.05397,306.62482,203.5905,466.1789,605.4462,400.41559846257024,9719172293.658728,6634061354.115022,13105500464.929003,18795137718.46009
147105,287002,1346099.0,PGC068037,331.6028023895301,17.43390434448805,Sc,123.75,0.8491805,0.104231745,0.034302395,24.873482,234.65556,418.47638,698.9639,561.6554,362.04492,1490.5564,3294.4727,150.76677356833738,2523952751.660257,1672529320.7327716,6238030214.710173,14792689857.29036
96263,200046,763493.0,PGC768144,38.50412837957027,-26.410649429553462,,138.0,0.36307806,0.2818383,0.08730039,25.72848,23.000713,44.99826,76.24687,69.99958,41.846863,91.79327,1439.2092,398.40529144592216,2196572944.546005,1349935762.9981005,2506987924.736064,45450381361.95575
9341,17824,1258138.0,SDSSJ144655.17+633304.9,221.729763,63.5513466,S?,170.6,0.3953666,0.30549213,0.060902797,24.89248,86.97774,214.85501,412.2133,471.61243,304.7761,1148.5269,1898.1346,272.8784440741483,6942624925.987315,4612319329.299459,15655565454.208147,27791447298.34161
208700,392043,918574.0,SDSSJ211315.90+113423.1,318.316308,11.5730541,S?,73.89,0.5370318,0.4466836,0.01777096,25.23448,106.13313,182.8653,267.8167,150.18071,90.06989,73.19484,487.4239,77.15019746663266,176721031.23524866,108956643.58579713,57418452.62486342,568443274.4590406
36159,74691,1017630.0,PGC1677629,252.7299825,22.8775224,SBc,94.48,0.47643095,0.27227014,0.07896763,25.09748,82.94872,197.2669,419.54535,496.03964,336.0742,1121.8066,1825.7618,358.32114415950787,12591029922.129234,8769605273.360722,26224500411.125763,46029457447.52599
74237,155249,1096805.0,SDSSJ103051.55+060108.4,157.714764,6.0189688,S?,56.48,0.5662393,0.2630268,0.067707844,25.381481,85.376274,149.6304,239.80368,171.43161,103.03851,446.12027,718.23035,304.8290063881931,3149223508.8775415,1945862510.1651735,7622581762.560783,13130273921.537409
106608,218107,818222.0,PGC1853973,171.9618855,29.0441424,S?,109.67,0.5011872,0.3019952,0.081507385,24.991482,92.42654,166.59737,276.73035,313.57184,219.72159,1054.835,1327.8162,370.49385264383216,8509402513.423987,6129636855.794228,27018147331.209442,35864317156.83867
193962,367023,847666.0,2MASXJ15280984+0004238,232.0409145,0.0733911999999999,,157.78,0.3935501,0.21428905,0.0880776,25.582481,37.038277,98.97339,234.97705,274.35843,175.41219,216.80048,266.72403,402.1654154902365,8772588329.909555,5765927953.6230545,5482554050.219539,8089809348.419723
